xyz,A intrinsic (z=0) [Gpc^{-3} yr^{-1}],A observed (design LVK) [yr^{-1}],B intrinsic (z=0) [Gpc^{-3} yr^{-1}],B observed (design LVK) [yr^{-1}],C intrinsic (z=0) [Gpc^{-3} yr^{-1}],C observed (design LVK) [yr^{-1}],D intrinsic (z=0) [Gpc^{-3} yr^{-1}],D observed (design LVK) [yr^{-1}],E intrinsic (z=0) [Gpc^{-3} yr^{-1}],E observed (design LVK) [yr^{-1}],F intrinsic (z=0) [Gpc^{-3} yr^{-1}],F observed (design LVK) [yr^{-1}],G intrinsic (z=0) [Gpc^{-3} yr^{-1}],G observed (design LVK) [yr^{-1}],H intrinsic (z=0) [Gpc^{-3} yr^{-1}],H observed (design LVK) [yr^{-1}],I intrinsic (z=0) [Gpc^{-3} yr^{-1}],I observed (design LVK) [yr^{-1}],J intrinsic (z=0) [Gpc^{-3} yr^{-1}],J observed (design LVK) [yr^{-1}],K intrinsic (z=0) [Gpc^{-3} yr^{-1}],K observed (design LVK) [yr^{-1}],L intrinsic (z=0) [Gpc^{-3} yr^{-1}],L observed (design LVK) [yr^{-1}],M intrinsic (z=0) [Gpc^{-3} yr^{-1}],M observed (design LVK) [yr^{-1}],N intrinsic (z=0) [Gpc^{-3} yr^{-1}],N observed (design LVK) [yr^{-1}],O intrinsic (z=0) [Gpc^{-3} yr^{-1}],O observed (design LVK) [yr^{-1}],P intrinsic (z=0) [Gpc^{-3} yr^{-1}],P observed (design LVK) [yr^{-1}],Q intrinsic (z=0) [Gpc^{-3} yr^{-1}],Q observed (design LVK) [yr^{-1}],R intrinsic (z=0) [Gpc^{-3} yr^{-1}],R observed (design LVK) [yr^{-1}],S intrinsic (z=0) [Gpc^{-3} yr^{-1}],S observed (design LVK) [yr^{-1}],T intrinsic (z=0) [Gpc^{-3} yr^{-1}],T observed (design LVK) [yr^{-1}],U intrinsic (z=0) [Gpc^{-3} yr^{-1}],U observed (design LVK) [yr^{-1}],V intrinsic (z=0) [Gpc^{-3} yr^{-1}],V observed (design LVK) [yr^{-1}],W intrinsic (z=0) [Gpc^{-3} yr^{-1}],W observed (design LVK) [yr^{-1}],X intrinsic (z=0) [Gpc^{-3} yr^{-1}],X observed (design LVK) [yr^{-1}],Y intrinsic (z=0) [Gpc^{-3} yr^{-1}],Y observed (design LVK) [yr^{-1}],Z intrinsic (z=0) [Gpc^{-3} yr^{-1}],Z observed (design LVK) [yr^{-1}]
.0.0.0,0.4537555101574034,0.1733676566924342,0.1895617853860728,0.0681793840856388,0.119293011670153,0.0346426988229213,0.0725390992892759,0.0343188987800392,0.1326452200820868,0.0377024895179369,0.1555867275783034,0.0491894991967545,0.0199313337488726,0.0101904730636645,0.0830179519407882,0.0321038421651103,0.600798160556812,0.1874998346539531,0.249316803108963,0.0748138796991264,0.4639845127204052,0.1785296405539739,0.0698286820820167,0.0222957887304037,0.4160742755708105,0.1506354047826814,0.4754082643608249,0.1685698377799386,0.4595206818038694,0.1747884306381779,2.6758258718159507,0.8808028849203509,3.940844219190194,1.4852458482622155,1.9029287131348496,0.6526017210150132,0.6724239686972188,0.2510539466288805,0.056568798614386316,0.02513959447957862,,,,,,,,,,,,
.1.1.1,3.6370063599141433,1.2978676755535554,2.257581042707344,0.8186484194498831,0.6231524593211726,0.2326750248698856,0.5348709598134791,0.1816798780603093,0.4798441189001625,0.1501871638240666,3.011794602148864,1.083619656296566,0.0735572255243676,0.0182575482767803,0.9469254551715972,0.3164689285794664,3.956594399751417,1.2814366680736828,1.8712537695553173,0.5354071850735866,4.239895478999229,1.5224485568594388,1.1411599948732294,0.3879151100464557,3.0730975644325227,1.0920131466369385,3.723213003968853,1.3300441986113785,3.6783726382041912,1.3201403152964637,11.419979889896684,3.928710869991889,18.116653316701093,6.0989520673287245,9.202022754096838,3.188093068573965,3.5168827709659807,1.2483849408028118,1.5943177227498675,0.580469154123252,,,,,,,,,,,,
.2.1.1,3.397096144863421,1.1626279570414253,2.33868651974921,0.7507995416558106,0.6138384520794736,0.2326203750592279,0.554808595911441,0.173996493391129,0.4906248222497549,0.1476497437748051,3.119940191636826,1.002392561133577,0.0889096769733219,0.0199853088207025,0.9432881259410826,0.2895348596394713,4.106809059813439,1.3054408314615205,2.703244633186504,0.7188951373914301,3.957383142588164,1.3586030090062018,1.1992803793078115,0.3797952671983678,2.8201540447235027,0.9618630840572676,3.470503909907088,1.1873207750184254,3.4052600716365795,1.1735218943014756,10.541219042864377,3.5201918660475724,17.059624001295298,5.631169060930129,8.578087600629004,2.854564655654175,3.2792501390498243,1.1063903420486012,1.5359515452236157,0.551855427920875,,,,,,,,,,,,
.3.1.1,2.4252485082875053,0.8604465581622637,1.507674763684904,0.5449447934566132,0.4199291325375826,0.1578545737013352,0.3634489540415389,0.1232172752883933,0.3289767138824423,0.1020197472064122,2.015371844582749,0.7188415225016339,0.0526090842012179,0.0124917622242391,0.6393978357570094,0.2107259253395929,2.743708810145059,0.8918188997656726,1.3396189684757145,0.3821386283337968,2.82421275839888,1.0081287845737226,0.7810537491487006,0.2653904193570462,2.0394949897589774,0.7216023105439963,2.4805698371187184,0.8819772959780013,2.447148812038089,0.8749879798498219,7.600121769885552,2.6099703319407506,12.126888436271258,4.08607754650107,6.13432486608604,2.1188115100030145,2.336357053154249,0.8262526438238884,1.085117230338281,0.3931053979328266,,,,,,,,,,,,
.1.1.2,0.466363086947841,0.1757276893823942,0.2314506916613906,0.0832222846458849,0.1008784460493277,0.033733080659314,0.0677804509965362,0.0298714296049482,0.130241170670119,0.0359628420790581,0.2686933400956243,0.0899068738035192,0.0157140720244625,0.0069310496541715,0.1011994673804222,0.0370973036320631,0.633135083134508,0.2000782769457639,0.2815420675688803,0.079436893853761,0.5060918103880836,0.1917919086101788,0.1078975300202425,0.0348383074645783,0.4203459192068862,0.1500018590099673,0.4780108655655336,0.1756725464765945,0.4724601372482476,0.177463429886352,2.303131970689729,0.7868582542038138,3.432486307716442,1.2651524006913235,1.7101563046229056,0.5866395899465745,0.5672401527985658,0.213591688444005,0.11691693218579999,0.04481493685813315,,,,,,,,,,,,
.2.1.2,0.4972516159693888,0.1920923346668948,0.2710553034599012,0.0941927697485736,0.1409833999799817,0.0433515273597708,0.0801564011530528,0.0393354512748089,0.1693289853441056,0.0514929051942412,0.3118989996762565,0.1005968809340404,0.0171264354821873,0.0107632831792648,0.115299619527663,0.0438521417906288,0.9915604621406856,0.3043672298624542,0.6496579377937401,0.1823405743440641,0.5325661885863155,0.206170065873517,0.1849957875031282,0.0521518202393155,0.4520026407749651,0.1599276088207931,0.5204297086475409,0.1924110899540332,0.4961315440640352,0.1887063451620945,2.653452109845074,0.8902808151644879,3.989688974183209,1.4718651158273302,1.9778180300981216,0.6559571759102024,0.5993386965727101,0.2179231635150854,0.15130682284382446,0.06516814963814806,,,,,,,,,,,,
.3.1.2,0.3276235480831179,0.1237695467733222,0.1630709762649922,0.0584171661881255,0.0723904643673788,0.0243735186321337,0.0475069607583878,0.0218703247844764,0.0979687529324402,0.026613896198404,0.1901161244423175,0.0622244184965381,0.0112449467722158,0.0050240764274151,0.0705761121829891,0.0255151797145655,0.4666589045602398,0.1476181179478016,0.2058293642533637,0.0579025722837712,0.3540581960820559,0.1343545459704705,0.0772190681364473,0.0250014396729867,0.2966302365216139,0.1054733263925322,0.3367446145766735,0.1236515089494232,0.331677841391455,0.1250498773770715,1.654184062531225,0.5664984027950474,2.450894773727985,0.9085287160764562,1.2248481620975489,0.419631349481903,0.3927149912733741,0.1489726095053466,0.084647661965545,0.032351556964655186,,,,,,,,,,,,
.1.1.3,0.9176096120556364,0.3383065837572425,0.4052508502272701,0.1463279715938515,0.1841339054204945,0.0615752260849329,0.1333062229436503,0.0537399956544108,0.2217159565674019,0.0634464378953821,0.4160546330768582,0.1473053422350382,0.0344539565223283,0.0125474652017179,0.1825114913383191,0.0699746064071528,0.994216328157037,0.3187063408022765,0.3195499323420278,0.0884807172647736,0.985278074296024,0.3683947526345859,0.1366952130687918,0.0463244289377743,0.81467005299421,0.2963716899939856,0.9193348913151232,0.3365427969812565,0.9348057237881328,0.3443591137046623,4.62207778793397,1.5813343657251142,7.024840808596653,2.5995134979738275,3.3424026407719576,1.167949338246719,1.1482883571825158,0.4345366814931387,0.1381306451891336,0.05084267115138334,,,,,,,,,,,,
.2.1.3,0.9725021436392616,0.3434485292009357,0.438430399647617,0.1520348993211757,0.2184206836406117,0.070480438162745,0.1390033022286466,0.0612284940410126,0.2923003006942836,0.0818970633399057,0.4898813463095869,0.1577401625061151,0.0383580313253221,0.0146697344329135,0.1840010714130809,0.0706408487993969,1.3687347702861477,0.4328646995640835,0.5024339722138624,0.1479376371474044,1.03340303605281,0.3695085893037103,0.1972554562980367,0.0622568934188533,0.8387593350757386,0.3018143847918478,0.9547353457071796,0.3455964471900085,0.9881633479953308,0.3485908683648627,5.062431049026204,1.7107809356739656,7.613236254790208,2.8237899267162403,3.637668860952586,1.247859428872871,1.119554844799115,0.4221321947348055,0.18347194652752138,0.07082657471548286,,,,,,,,,,,,
.3.1.3,0.6354325249950081,0.2355595396945733,0.2840783373184793,0.1021744562003744,0.1312315200521372,0.0443986363806454,0.093372002058177,0.0393871957322727,0.1624077200085488,0.0459994425597869,0.2916103769790107,0.1012983881316231,0.0239896457309339,0.0088646581950169,0.1262302681864616,0.0474999854792359,0.7253353556621043,0.232527433176006,0.2394045867422551,0.0654549713149997,0.680230576271205,0.255336368622909,0.0978908183887777,0.0331219186173539,0.5667892660492447,0.2055912337065903,0.6398360053843108,0.2341240202864791,0.6470268146517795,0.2397719981875512,3.2638772756479755,1.1166865277152174,4.931272582458739,1.8355623036260904,2.3465564633133287,0.8207167177687993,0.7809465392246528,0.2980339610613249,0.10035761447474956,0.03712718295480949,,,,,,,,,,,,
