xyz,A intrinsic (z=0) [Gpc^{-3} yr^{-1}],A observed (design LVK) [yr^{-1}],B intrinsic (z=0) [Gpc^{-3} yr^{-1}],B observed (design LVK) [yr^{-1}],C intrinsic (z=0) [Gpc^{-3} yr^{-1}],C observed (design LVK) [yr^{-1}],D intrinsic (z=0) [Gpc^{-3} yr^{-1}],D observed (design LVK) [yr^{-1}],E intrinsic (z=0) [Gpc^{-3} yr^{-1}],E observed (design LVK) [yr^{-1}],F intrinsic (z=0) [Gpc^{-3} yr^{-1}],F observed (design LVK) [yr^{-1}],G intrinsic (z=0) [Gpc^{-3} yr^{-1}],G observed (design LVK) [yr^{-1}],H intrinsic (z=0) [Gpc^{-3} yr^{-1}],H observed (design LVK) [yr^{-1}],I intrinsic (z=0) [Gpc^{-3} yr^{-1}],I observed (design LVK) [yr^{-1}],J intrinsic (z=0) [Gpc^{-3} yr^{-1}],J observed (design LVK) [yr^{-1}],K intrinsic (z=0) [Gpc^{-3} yr^{-1}],K observed (design LVK) [yr^{-1}],L intrinsic (z=0) [Gpc^{-3} yr^{-1}],L observed (design LVK) [yr^{-1}],M intrinsic (z=0) [Gpc^{-3} yr^{-1}],M observed (design LVK) [yr^{-1}],N intrinsic (z=0) [Gpc^{-3} yr^{-1}],N observed (design LVK) [yr^{-1}],O intrinsic (z=0) [Gpc^{-3} yr^{-1}],O observed (design LVK) [yr^{-1}],P intrinsic (z=0) [Gpc^{-3} yr^{-1}],P observed (design LVK) [yr^{-1}],Q intrinsic (z=0) [Gpc^{-3} yr^{-1}],Q observed (design LVK) [yr^{-1}],R intrinsic (z=0) [Gpc^{-3} yr^{-1}],R observed (design LVK) [yr^{-1}],S intrinsic (z=0) [Gpc^{-3} yr^{-1}],S observed (design LVK) [yr^{-1}],T intrinsic (z=0) [Gpc^{-3} yr^{-1}],T observed (design LVK) [yr^{-1}],U intrinsic (z=0) [Gpc^{-3} yr^{-1}],U observed (design LVK) [yr^{-1}],V intrinsic (z=0) [Gpc^{-3} yr^{-1}],V observed (design LVK) [yr^{-1}],W intrinsic (z=0) [Gpc^{-3} yr^{-1}],W observed (design LVK) [yr^{-1}],X intrinsic (z=0) [Gpc^{-3} yr^{-1}],X observed (design LVK) [yr^{-1}],Y intrinsic (z=0) [Gpc^{-3} yr^{-1}],Y observed (design LVK) [yr^{-1}],Z intrinsic (z=0) [Gpc^{-3} yr^{-1}],Z observed (design LVK) [yr^{-1}]
.1.2.1,7.06850145857025,1.067124809901344,3.5656419447050087,0.5236701612520529,3.429375078703485,0.512508592792495,1.9402324081745697,0.2930274078267089,0.5172934572546348,0.0753607774173393,8.332476398728298,1.3003734049694358,0.586190916591055,0.0811738520359674,1.9267313212347603,0.2770736343426837,12.855783483139902,1.83441769293498,9.123337160138208,1.3476246657843964,10.173910809594917,1.5613144297932076,6.976608628083987,0.9998574068176344,6.864042110670703,1.0379187717121994,7.202282404081791,1.0861843875676331,7.212986942602461,1.093730327956962,24.97378775122704,3.758120323184538,46.046119116411546,6.931729171613667,38.24157187995783,5.798147780743073,6.97008738806397,1.054767662830905,3.4202429899768267,0.5306484247185648,,,,,,,,,,,,
.2.2.1,6.729417443975191,0.9898804042529982,3.581536422491549,0.5468437579101743,3.669145191381016,0.54390840209318,1.985621309781828,0.2922758979080317,0.5238846967479374,0.0813937520461263,8.537481880234022,1.23011223176466,0.6849037817766128,0.1029357596826092,2.003765650339861,0.2841502623614406,13.4408400099388,1.9110598785851125,11.35471953523052,1.7239902130199436,9.610741488409715,1.4332946146585557,6.773070431493863,0.9226260732536712,6.4649213198043975,0.955546274579087,6.85250132507166,1.017260306248784,6.87945260302941,1.037316394140735,23.788547875785977,3.5055364320179674,43.11356585527609,6.321389278867098,35.5197830133891,5.220353702612343,6.899271553439724,0.984652336942913,3.420485073097209,0.5355029012514421,,,,,,,,,,,,
.3.2.1,4.775956069577122,0.7189953298974804,2.4812051065549183,0.3643933552552259,2.3963128570579464,0.3586450716845628,1.354955554147417,0.2049145068261873,0.3666262892472786,0.0549715670640298,5.576923510158991,0.869085760896074,0.4195693653979604,0.0577040492502125,1.3438294324110922,0.1917509904759911,8.953846776926623,1.279632352888083,6.591523364833493,0.9707491470623002,6.836527493603069,1.0471503949503072,4.689234687241164,0.6690111516431876,4.622877385421663,0.6974007717836298,4.871114090251222,0.7320386012916832,4.874021817449829,0.7365834772694858,16.786160145556504,2.519952380675621,30.785236828698768,4.625713543510508,25.52052153173388,3.858171856076981,4.686783767458229,0.708916261793974,2.3682687450392286,0.3657510947707989,,,,,,,,,,,,
.1.2.2,2.371050343225128,0.3553439515121079,1.2727922314983668,0.1935290689204406,1.0329967204708834,0.150965434122888,0.5592750743425937,0.0823900548458703,0.1340917317519147,0.0222896096413151,1.4809035488963571,0.2574344659568446,0.2186543121210759,0.03077797036756,0.5926380030085217,0.0860806088396594,4.484348075235738,0.6204184754969103,2.499697097973126,0.3683181812302768,3.1448177893610825,0.4791138296733289,3.182792385426608,0.4655669046734748,2.3982116774772377,0.356918911368849,2.4823484423588003,0.3652506358544078,2.417332244540189,0.3647611740268838,9.26149984585812,1.3891565843257536,19.124619726610742,2.869071164670938,15.11194208125852,2.2910476925265395,2.637796640448193,0.3842862026435598,0.7190289073321365,0.11029897719188038,,,,,,,,,,,,
.2.2.2,2.563661889090908,0.3828449684719894,1.5231971085443194,0.2428195183508496,1.4563320957587815,0.2099475965519465,0.7140429051988519,0.1063052902518818,0.1712050557670393,0.0278777443563608,1.573364515169562,0.2527328268441831,0.326931675794553,0.0513571301650614,0.7496475127332645,0.1106163770987494,6.076599631083072,0.8254856497953161,4.209640227182618,0.6605725078072676,3.394914900916263,0.5058682563147142,3.412268748651809,0.4925959034106811,2.567388813224326,0.3790228612941956,2.693690948481977,0.4033967778954517,2.607211116145402,0.4045199122710579,9.91833559120276,1.4866288675132668,19.874923304949544,2.947818476630932,15.432413985405308,2.314347742278176,2.9377710394804586,0.4044991998784943,0.9456683278807014,0.15080247418410286,,,,,,,,,,,,
.3.2.2,1.6760775618075816,0.250900733086316,0.9244664293037366,0.140947068669519,0.7595201111530943,0.1107499277103578,0.4108425481746628,0.0613217437486579,0.0976181020981648,0.0168583939337924,1.0052166098490043,0.1764051747204349,0.1622914686487239,0.0225187025292353,0.4301729894657495,0.0617393982626954,3.3178694721017474,0.4592735042449749,1.860257872281546,0.2722813939863933,2.2183708642545823,0.3372383904077282,2.240125828491008,0.3284618262248243,1.691733776976178,0.2513135831920829,1.767174684643671,0.2584929146757412,1.7093148754319798,0.2572370387718978,6.512222332591847,0.9743983488289596,13.431965145493823,2.011865962907486,10.574893205743315,1.5998002684599328,1.8382398608565185,0.2686615575766899,0.523394199895297,0.07947726419704662,,,,,,,,,,,,
.1.2.3,3.5804491871648314,0.5370739983952055,1.814459790097499,0.272436241757528,1.3347908135521602,0.1944200434844207,0.7050244829145387,0.0970179580376883,0.1789312104658359,0.0283608426282615,2.241910107398928,0.4048598316444916,0.2812234839063243,0.0394445450031368,0.8495312514400233,0.1254415445515736,6.170935483460273,0.846982343129981,2.479859907875076,0.3546484667680099,4.816888587313501,0.7409578665475398,4.970999843571256,0.7216253069173487,3.663825772106262,0.5475396503628192,3.7359868150249183,0.5499759318223081,3.646078859893603,0.547875361952337,14.449486179513514,2.180766567268416,30.821843112567983,4.645762090078523,24.37392589405764,3.716617114192293,3.648718032007303,0.5526381475986104,0.8012416878598148,0.12271319005142005,,,,,,,,,,,,
.2.2.3,3.693904328318204,0.5543025620970407,2.0944889283637167,0.3196856565788293,1.8290088213010791,0.2581708044258698,0.8856957033023178,0.1262890413433064,0.2373969744313959,0.0349468918575875,2.3560302127888075,0.3951575043081139,0.3886618209101601,0.0577438031156526,1.0327723051401945,0.147634554939708,8.066103438148469,1.0894321861172314,3.93190573648573,0.5951051680719162,4.998851972411337,0.7559575296330678,5.01209094164071,0.7289892704555527,3.763122250195204,0.5570033014243408,3.886583236685437,0.578066501425082,3.760069826561823,0.5712775590976722,14.660130930672835,2.2028966637414467,30.56318543483046,4.563104830204132,23.99865250410293,3.6214058917088,3.757962565460853,0.5554261885326995,1.0754780974582756,0.16553125649160025,,,,,,,,,,,,
.3.2.3,2.483170857474615,0.3717886883887594,1.2940465430528088,0.1947168083838057,0.971517809306406,0.1417262191165509,0.5160072951262988,0.0717583452144428,0.1289798907406583,0.0211295563665741,1.5161256000225738,0.2769747554052811,0.2054626017713289,0.0286171249156698,0.6045863533546841,0.0881619805351846,4.534113656486624,0.6225585175290378,1.8378031863053848,0.2610840720285726,3.3460825927159337,0.5135937753525908,3.431238015102449,0.499422058480079,2.5338770597684235,0.3777290566944967,2.6091687120148164,0.3818424004541918,2.528019783651338,0.3790136904523052,9.95829768718454,1.5008033047246294,21.219525764644075,3.1931924306906447,16.736990420271297,2.547946898876246,2.5004576018015623,0.3793477877139012,0.5811308022946668,0.08829920032484823,,,,,,,,,,,,
.1.3.1,7.353480992618435,1.1127812252879108,3.687734295376939,0.5394501975134768,3.590431741603729,0.5387688121499964,2.039871242800626,0.3073813278366766,0.5399939031501099,0.0777759128820799,9.076453044394205,1.4031269197928478,0.6113060252704261,0.0856292906384283,1.99275796554682,0.2845248448563333,13.275635570641542,1.9069088258391016,9.676063115864434,1.4366182918094093,10.729745257446384,1.642799777710865,6.931428024220147,0.996993239195164,7.111127549860942,1.076294982969382,7.466303432995345,1.1320265624453252,7.496143177419907,1.139241316621075,25.82737288477857,3.879971880339735,47.23294233867061,7.084627920204645,39.31749956549458,5.952160445352082,7.229212486164813,1.0940281444834474,3.5382597269471106,0.5534966842967793,,,,,,,,,,,,
.2.3.1,6.974145889571531,1.0290984716323055,3.691676786345824,0.5612309815747922,3.818588941266045,0.5678318004021694,2.076729832866121,0.305186383266248,0.545916035483047,0.0839365170543355,9.303889380228082,1.324985626393801,0.70748557874129,0.107350172567525,2.0709422447124366,0.2912063424472486,13.784062574898591,1.973720931131273,11.924253682027588,1.8142989652788133,10.10017421763694,1.5026016152108008,6.730952278106757,0.9175976972387286,6.679469408188028,0.9878524537462224,7.07291711228959,1.0563765253313762,7.119789609143648,1.07665074965299,24.586017699156407,3.6085949210651984,44.22612097403573,6.446334117732353,36.53062469340458,5.347444729800686,7.137519490970229,1.019209140260128,3.5284650984279278,0.5568621670032385,,,,,,,,,,,,
.3.3.1,4.965033003440187,0.749563449449618,2.5661955478726566,0.375322834311069,2.5050183025874952,0.3766033771764998,1.4246691992336076,0.2148941876247813,0.3827378978471628,0.0567402192361244,6.071641370502125,0.9361898798053552,0.436135452779599,0.0608503562502386,1.390346231217076,0.19709796444496,9.22146728663831,1.3273894181395935,6.980402097340415,1.0329111216242477,7.20093688829396,1.1006325038622196,4.659247026801777,0.6669369100783672,4.787851886693807,0.7230095216665937,5.043212949557632,0.7627067078775751,5.061865392214459,0.7670450317519261,17.35909866900319,2.601108356949537,31.57655363004877,4.726392787807558,26.234113509887774,3.959564787195113,4.860802035679852,0.7351593535094123,2.4506819160126514,0.38180643679026044,,,,,,,,,,,,
.1.3.2,2.4172518237752945,0.3641113322653224,1.334938893930616,0.2026436240962538,1.0973647993335784,0.1615430537626753,0.603454674335844,0.0902176657156538,0.1417814157657931,0.0234325587458041,1.353237140803182,0.234554671508008,0.2354742268575879,0.0327545940242185,0.6277787224689246,0.0908926755564639,4.7256378378858885,0.6584817029906559,2.8744236122308338,0.4261723264244091,3.138622820754898,0.4824535131649735,3.2501021187083925,0.4804782168119618,2.435161474866816,0.3653146932491963,2.52670287763986,0.373605182004707,2.461075481420677,0.3724453516076463,9.41908441837556,1.420303610114978,19.530255705765228,2.941973018111502,15.311821263355712,2.331097883059112,2.6307150337958696,0.3883112150936,0.7536097304526062,0.11781317505463614,,,,,,,,,,,,
.2.3.2,2.626594345056617,0.3940001954536608,1.600402943566243,0.2519155841076793,1.5359674208210876,0.2207491658440715,0.7673655575609808,0.1155777636937251,0.1800491255026292,0.0293988401280499,1.4390698441764027,0.2316011213537268,0.3518047056417562,0.0527616792051298,0.7981504704494278,0.1167332887546188,6.330528124473362,0.8641003429894625,4.635769613605305,0.7208593193031572,3.3932992273867137,0.5126427220433966,3.47396519688185,0.5101901406916749,2.6160777533559307,0.3894313677582253,2.7507254191611668,0.4128254394216798,2.665158517751664,0.4121793392460579,10.084031666823943,1.517139471566021,20.29935997500144,3.0238854915544144,15.629117416512038,2.357112269914021,2.8953928242797886,0.4101076256932296,0.9914656017878904,0.1580658308227101,,,,,,,,,,,,
.3.3.2,1.713025855124866,0.2576190016219907,0.969107162607426,0.1475533403065624,0.8052559329589107,0.1182318568616787,0.4419630384199464,0.0669443662660266,0.1031012634245598,0.0176998871954431,0.9197849639741508,0.161356707668664,0.1740812023776343,0.0239455836712256,0.4555905908729989,0.065156293694052,3.4934182889623866,0.486337307853788,2.118435281908183,0.3118093571500513,2.220272411805848,0.3405909943247133,2.2925234811860418,0.3395346739489769,1.72141316880516,0.2577171137194685,1.8034659831007545,0.2649644586700722,1.7446229272322016,0.2632254734460477,6.636578899279857,0.9981087606123242,13.745108640098554,2.0669906244761305,10.739024182110732,1.6311678297082113,1.8372645867413355,0.2718035913454004,0.5480364653328882,0.08471383660989723,,,,,,,,,,,,
.1.3.3,3.67976865307194,0.5544048159763799,1.9205776616868693,0.2877669949312338,1.4366727604487044,0.2094687667556639,0.7858511587972343,0.1045397850183108,0.1957415060959367,0.0303577129607687,2.1168444223803045,0.3880017661627636,0.3046281357993343,0.0419118719894129,0.9232996440683174,0.1361466565197796,6.542418132536461,0.9038544115362638,2.860305343180549,0.4072923519172962,4.842417931785683,0.7555633508961495,5.129988283729452,0.7481747186326264,3.751040157977056,0.5657818638715911,3.843429697243372,0.5665084122697843,3.7472950992371503,0.5643631449802078,14.880386515247933,2.2516092707876894,31.82683024101493,4.80619412359706,25.072221135978232,3.8364070094643887,3.704126571373909,0.5664885263711023,0.8658713751238306,0.1343899902436036,,,,,,,,,,,,
.2.3.3,3.8075970393090537,0.577350240150396,2.2368605701421904,0.3373726729807508,1.9876793320798496,0.2767100647268008,1.0080527201974945,0.1385864068850639,0.2729370316418318,0.0378807893653074,2.228765244342432,0.380579947497439,0.423454320090459,0.0595275107047752,1.1487640249272817,0.1622978238214983,8.4866599591688,1.1576004035106704,4.381925410926676,0.6434107945373262,5.003868712953117,0.7774085343783598,5.148706652961426,0.7553924868079024,3.868042037611629,0.5787153084046877,4.019257065596271,0.5985558315040778,3.880079503424128,0.5894003090203305,15.07111023421477,2.2622733083901405,31.33257876826921,4.705995127395893,24.61626190751545,3.732253764893352,3.775565074793806,0.568594046897954,1.1977283266001049,0.18046030712351668,,,,,,,,,,,,
.3.3.3,2.545419350738835,0.3826185983012027,1.3660113608701452,0.2050913775989927,1.041853378454563,0.1522732553380092,0.5730445022650497,0.0767463898552723,0.1405440040610096,0.022562642177117,1.4296496405777703,0.2662299515557663,0.2217980976342445,0.0303537032663219,0.6557251282583061,0.0954354827431175,4.803524208705921,0.6630332641074862,2.10013637606114,0.2969453075566077,3.3560842954793566,0.5231875426686731,3.52977253638708,0.5160581860769179,2.5853493613480523,0.3891012827099357,2.6778396925550494,0.3921486428758748,2.5912637038008093,0.3893088936369113,10.222025197561722,1.544955680119198,21.842418377944604,3.292756907376244,17.161341763968668,2.6223507956617462,2.529593171649178,0.3876452173064449,0.6256824040593634,0.09635235847205707,,,,,,,,,,,,
