xyz,A intrinsic (z=0) [Gpc^{-3} yr^{-1}],A observed (design LVK) [yr^{-1}],B intrinsic (z=0) [Gpc^{-3} yr^{-1}],B observed (design LVK) [yr^{-1}],C intrinsic (z=0) [Gpc^{-3} yr^{-1}],C observed (design LVK) [yr^{-1}],D intrinsic (z=0) [Gpc^{-3} yr^{-1}],D observed (design LVK) [yr^{-1}],E intrinsic (z=0) [Gpc^{-3} yr^{-1}],E observed (design LVK) [yr^{-1}],F intrinsic (z=0) [Gpc^{-3} yr^{-1}],F observed (design LVK) [yr^{-1}],G intrinsic (z=0) [Gpc^{-3} yr^{-1}],G observed (design LVK) [yr^{-1}],H intrinsic (z=0) [Gpc^{-3} yr^{-1}],H observed (design LVK) [yr^{-1}],I intrinsic (z=0) [Gpc^{-3} yr^{-1}],I observed (design LVK) [yr^{-1}],J intrinsic (z=0) [Gpc^{-3} yr^{-1}],J observed (design LVK) [yr^{-1}],K intrinsic (z=0) [Gpc^{-3} yr^{-1}],K observed (design LVK) [yr^{-1}],L intrinsic (z=0) [Gpc^{-3} yr^{-1}],L observed (design LVK) [yr^{-1}],M intrinsic (z=0) [Gpc^{-3} yr^{-1}],M observed (design LVK) [yr^{-1}],N intrinsic (z=0) [Gpc^{-3} yr^{-1}],N observed (design LVK) [yr^{-1}],O intrinsic (z=0) [Gpc^{-3} yr^{-1}],O observed (design LVK) [yr^{-1}],P intrinsic (z=0) [Gpc^{-3} yr^{-1}],P observed (design LVK) [yr^{-1}],Q intrinsic (z=0) [Gpc^{-3} yr^{-1}],Q observed (design LVK) [yr^{-1}],R intrinsic (z=0) [Gpc^{-3} yr^{-1}],R observed (design LVK) [yr^{-1}],S intrinsic (z=0) [Gpc^{-3} yr^{-1}],S observed (design LVK) [yr^{-1}],T intrinsic (z=0) [Gpc^{-3} yr^{-1}],T observed (design LVK) [yr^{-1}],U intrinsic (z=0) [Gpc^{-3} yr^{-1}],U observed (design LVK) [yr^{-1}],V intrinsic (z=0) [Gpc^{-3} yr^{-1}],V observed (design LVK) [yr^{-1}],W intrinsic (z=0) [Gpc^{-3} yr^{-1}],W observed (design LVK) [yr^{-1}],X intrinsic (z=0) [Gpc^{-3} yr^{-1}],X observed (design LVK) [yr^{-1}],Y intrinsic (z=0) [Gpc^{-3} yr^{-1}],Y observed (design LVK) [yr^{-1}],Z intrinsic (z=0) [Gpc^{-3} yr^{-1}],Z observed (design LVK) [yr^{-1}]
.2.2.3,99.61799148015244,1851.3953358454287,56.20719937277264,646.2742116060465,87.82365461383522,966.4274213291424,132.62972455403664,1678.1208765385882,99.7207747711864,1865.2516626115803,191.4734113426014,2345.543276310321,90.63731460313603,1658.5827392550225,93.32386241759828,1718.2884444126175,104.7937875130542,1895.6123873390072,100.95310615095832,1761.0004321744132,189.45290813845523,2322.64934722833,107.29540025047096,1856.6706237618569,100.00763303029908,1852.206851761244,99.42627517068738,1858.6170114230704,107.00456929611404,2557.4790114304305,102.37923911354872,1872.404607598119,113.32082914669353,1886.7888182587565,118.1534939680266,1870.407792294995,188.92187880246328,2701.0038155065363,32.86872044015527,837.9054238569015,,,,,,,,,,,,
.3.2.3,42.968873112299306,701.6722366368864,25.309993223931976,264.56488050870826,38.77736837087672,390.9674959953264,56.679290139208085,614.1656776485066,43.23043612531762,709.2200825838709,103.86057115607515,1047.106865022396,39.231004591745695,627.398267010244,40.17141872775324,657.6651842902872,44.00312638857007,707.6448677199483,41.040899435106525,637.3673862715863,102.42976997904783,1035.259274430035,47.984847811289896,706.988615706854,43.66980753285207,705.592820100546,42.99755549160234,704.0937065028903,44.53245443330429,849.492812530558,44.97254156800612,713.9222747450073,51.32797935090019,721.8928142694044,54.22027835167072,717.3447420426899,98.64559774378844,1216.0000309090312,9.512937507276385,226.50214934510606,,,,,,,,,,,,
.1.3.1,240.6900618883161,4860.835901337872,130.08987305504112,1886.650433571342,191.7927628152117,2599.141164104387,290.08115006739087,3882.7444132442806,242.1329759787469,4896.374760654074,485.3782204677853,6178.205887094046,212.89313199877773,4109.026328712079,224.1118237855808,4574.964701698697,249.62463660905323,4854.586748011443,233.1615849886078,4299.959764823128,481.3041179041284,6121.878667659205,254.66798067679017,4862.219662210968,244.1836814732331,4863.273262667187,240.4421167578676,4874.777793298422,256.5208940823579,6682.91581391372,250.7700380024734,4923.7560546987215,269.0273425783062,4958.835864118584,275.81368943378413,4906.454193816988,340.9248459294698,5871.33522707866,90.0495238890334,2615.9807530978646,,,,,,,,,,,,
.2.3.1,297.23169376226014,6479.653655076971,154.40850775204305,2321.6919994059444,234.9781652593393,3263.4204711249736,367.7220478979385,5391.565866338,298.0128115680013,6514.258025769573,530.3739644169102,7640.10833568954,262.88768419429715,5558.478218598364,277.5254653153809,6037.319676507202,314.3988624937252,6587.493239915272,302.121155562183,5998.04752408251,526.8130419297465,7582.342134676282,310.30669668022693,6471.545691670573,299.0437323609254,6460.542200393351,296.8913777950378,6499.138714161478,324.98410180469256,9613.352372873023,305.17514744521776,6539.68862596607,323.6518976514103,6573.735407951107,330.55409363094105,6497.66783953439,392.818011441784,7433.673224623823,134.53525033414493,3898.0752920732457,,,,,,,,,,,,
.3.3.1,173.89104822891088,3540.3585876592965,93.82603062844584,1358.093508614017,138.26840122128323,1872.4593007223723,210.32166792775203,2830.091230507489,174.94353745111795,3566.487325921079,337.45008936417287,4412.438381677508,153.95127843847817,3008.5827740323216,161.89533011640276,3324.3421764126,180.5871586819386,3545.5749415608025,169.0396809059668,3151.995338940408,334.5822887046568,4371.907580709575,183.40434957960343,3540.8460286528025,176.4493885533009,3542.147403642264,173.74503050600774,3550.4443937084866,185.46371030692472,4868.856311398363,180.8680174748624,3586.3683891930336,193.5130031139504,3610.704557697976,198.0825648677733,3572.498194933668,242.5693661022348,4234.51732551187,65.79805058356801,1897.2388986147678,,,,,,,,,,,,
.1.3.2,69.4591028249071,1440.8891390290055,37.33445821172318,550.3224900660123,56.83466413547225,769.6050534569714,87.46604341490611,1186.4213610921895,69.84074327443236,1452.0045684286322,123.20379413527164,1759.4206298719548,62.53128084755389,1236.707393428308,64.84196955303813,1345.159614625462,72.81613668695653,1456.8132264351589,69.42351930138831,1296.471660627748,121.79433003121812,1741.935092819814,75.79991459224881,1444.9120839619866,70.1736642905121,1442.2885808045005,69.4548969278803,1445.1253347930108,74.29299472544096,1963.07082846178,71.71515616121589,1459.4976579577708,77.87739929508193,1469.3190416239174,80.47548729051549,1455.3188500210636,125.27342823349797,1937.990540469699,25.849249186868242,761.5602496145789,,,,,,,,,,,,
.2.3.2,117.58499357675484,2589.875332988769,60.798461239153,892.4015583021675,95.690514929355,1284.8332168069176,151.91763818536128,2246.517395710352,117.7606267450766,2604.144112807347,174.97354373087137,2908.989295139693,105.60043846814428,2269.6706032209563,110.11533590855971,2397.987275181508,126.16938139533976,2669.4562110406528,123.65980515462104,2460.9325625882684,173.53433274640554,2884.729545351948,124.08605736609388,2590.027954246973,117.50777969189524,2583.096244593699,117.41815371020397,2598.4257846266773,129.6374007418036,3833.829687574441,119.45965542343144,2612.520613355623,127.15332772263972,2625.339198051297,130.43953981575186,2596.839775107768,181.67600007238752,3174.819828561181,54.125578809771056,1525.7940303676987,,,,,,,,,,,,
.3.3.2,51.08139263071956,1048.6676550454715,27.6463970619584,398.1482130772221,42.006266853890665,557.9313980061448,64.58236157374964,864.4449558384791,51.36965024541578,1057.080694999825,89.08548402595306,1270.905815076928,46.05480440907567,904.7207129830564,47.7262082107144,977.853704501383,53.48565585113571,1061.3632426000606,50.93676689246878,946.6673599490896,88.05171493208158,1257.7068674243194,55.52990336076219,1051.625360824246,51.64840492525194,1050.088490593709,51.08934244623048,1051.7634437036877,54.49980255410589,1417.428060447848,52.74192468351168,1062.6441349637537,57.249527262937335,1069.7133199503623,59.13507761668141,1059.7010940844689,91.81516626968072,1414.2577886498627,18.570862623021196,540.1646663726555,,,,,,,,,,,,
.1.3.3,66.79750029678017,1179.8403022680086,38.31700164260059,470.1345062696281,58.27242264378064,672.8558871719634,85.93353824263858,992.061761817072,67.25255522255657,1191.8366411125617,153.51178774689492,1699.260400100798,60.79960795792716,1025.6929094846707,62.230268167853545,1110.8469937349216,68.5898617782635,1178.491850946113,63.96217816613719,1037.6779462201068,151.33602014358374,1680.9044853838543,73.87785017662173,1186.735979158129,67.86000332960214,1185.9025119656744,66.85790826605273,1183.5095719021626,69.41232474191769,1428.9836376386006,69.86180789009464,1200.1180225080516,78.94819969954392,1212.8095879868372,82.78772184059943,1204.0852062876008,146.15303517314973,1909.8806861271005,16.631323453013536,448.35645620590674,,,,,,,,,,,,
.2.3.3,110.00586267313722,2043.1238574111424,62.1073857706225,755.1555366326677,94.8172939484425,1091.002447422896,143.21823916304768,1764.8071388825654,110.29281402297376,2062.062687708323,202.13593379691807,2561.5424620733406,100.13460677044,1815.0094846344712,102.79752914411004,1907.592036569716,114.79622124370218,2074.5445627513745,108.71640580111276,1880.69187796818,199.8144347623845,2533.100254851939,117.85595305440246,2049.74349283046,111.03540138934254,2050.7969023870883,109.9902429256662,2050.247090719937,116.32771598384984,2616.4369545011496,113.63227952937756,2073.5817547880333,125.06505731951528,2090.0881010908297,129.4383304361058,2073.1810859904067,203.1238599099226,2930.421761478059,33.62771327776765,858.4934087206387,,,,,,,,,,,,
.3.3.3,48.97118568072644,857.2919321601623,28.281787468412,340.0089832560317,42.98538648321166,488.11034308661374,63.30624764940316,723.3002879352612,49.31007269119069,866.2162569203831,109.85078187384605,1217.1396781259346,44.62610227008231,748.9390222740125,45.67902607312301,805.9660013649759,50.24185948327238,857.5701379209031,46.87564221446799,757.1332886276049,108.27961546068912,1203.4133633142171,54.01364081283393,862.3208735209562,49.76818063229921,861.9279384241479,49.02276317351834,859.9962515301894,50.80911311205058,1032.5701605295912,51.18074934090411,872.2482063894232,57.74596843989325,881.2757103340206,60.55251689742605,875.0627374667795,106.58207970223212,1392.097057862178,11.894786014714773,316.23948316113444,,,,,,,,,,,,
